precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@15,recall@15,f1@15,layer,head
0.48194726166328605,0.15751476164989323,0.22990018279319463,0.42697768762677485,0.2711509567752811,0.3190459049538105,0.38217276300440606,0.35602717830957525,0.3545826494653437,4,6
0.48640973630831646,0.15779900356266652,0.23056405623666343,0.4300202839756592,0.2730011896491137,0.3211349576251268,0.3805500449516676,0.35452134956624176,0.3530251996062262,4,7
0.4766734279918864,0.15402418803055146,0.22516359069085662,0.4255578093306288,0.27126782736896043,0.3186939019204962,0.379197779907719,0.35489507211944676,0.35251832718524656,4,8
0.49330628803245435,0.16053273140416968,0.23434573243934398,0.43225152129817435,0.2752581963036119,0.3236724096169234,0.3844716135791187,0.3596194462132891,0.35736918282066155,4,9
0.45679513184584175,0.14802037652994018,0.21634150620445758,0.4075050709939148,0.25880679802083645,0.3043068120758174,0.3659455824770227,0.33978372942784335,0.33866162859419374,4,10
0.44584178498985805,0.14473119507276552,0.21160331118741985,0.40202839756592296,0.2558827112981995,0.30080074020042863,0.3598603897792539,0.3374723030087166,0.33464040563817277,4,11
0.4490872210953347,0.14517965996357668,0.21241283376592743,0.39918864097363077,0.25306958700632187,0.29802969223827636,0.3594547102660693,0.33503676238224406,0.33355795682107847,4,12
0.45395537525354973,0.14784962097795615,0.21595750622658996,0.4152129817444219,0.264510691115617,0.31066838375167416,0.37338304021874,0.34862774583583894,0.34674582079355304,5,1
0.5087221095334686,0.16587333236238416,0.24218455473443418,0.4494929006085193,0.286472352225326,0.33674358619957623,0.4034033241943993,0.37756426186891523,0.37532558922921877,5,2
0.4693711967545639,0.15162935066454875,0.22206076251544077,0.4160243407707911,0.2645250016571788,0.31099756254490685,0.37284213420116064,0.3467411317685504,0.34571564101314534,5,3
0.49290060851926976,0.1602460601330402,0.23416143514703927,0.43914807302231235,0.2794550597298925,0.3285593152614675,0.3967772254790511,0.3690121842385427,0.3677366296528788,5,4
0.45070993914807306,0.14463995017468176,0.21237094318489932,0.40365111561866124,0.25769136515150415,0.30245522876119646,0.35904903075288475,0.33701576045026893,0.3344795326656214,5,5
0.45395537525354973,0.1462414628757113,0.2141071071287344,0.40405679513184584,0.2555612374771133,0.30102089012233246,0.3614831078319922,0.3373249169092829,0.33545704952801153,5,6
0.47626774847870185,0.15428373405719994,0.22585339921380929,0.42352941176470593,0.2702931269387539,0.31737969741329475,0.37716938234179614,0.35321611772934947,0.3506718429890674,5,7
0.46288032454361056,0.15041710226200367,0.21984632925693762,0.40385395537525354,0.25571692137579366,0.3010468785935903,0.36040129579683333,0.33618887218977594,0.3343418118869455,5,8
0.4730223123732251,0.15176247587719208,0.2227603989199167,0.42576064908722105,0.2711033201381962,0.3185664207455989,0.3801443654384832,0.35397867050280496,0.3526729411524918,5,9
0.48762677484787015,0.15913166727396785,0.23241522643005338,0.4403651115618662,0.2810707799826431,0.33006182842579534,0.39826471702739447,0.37229413671271483,0.3700751239884486,5,10
0.48073022312373226,0.155231822251039,0.22746162672965742,0.4221095334685599,0.2671286780329423,0.31473580136812757,0.37568189079345266,0.35015210625502846,0.34869221553815655,5,11
0.47545638945233265,0.15517038359970917,0.22647484400248238,0.4253549695740365,0.26989757718362467,0.3176653098300431,0.38352502804835464,0.35640096081570843,0.3555114054001609,5,12
0.45152129817444225,0.14635243892151317,0.21415556357039675,0.4060851926977687,0.25871784572273,0.30373260794120055,0.3710841896440274,0.3473390904896429,0.3449043532913137,6,1
