precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@15,recall@15,f1@15,layer,head
0.258,0.1104020228137875,0.1535637142915713,0.20400000000000001,0.17001767513532218,0.18367348494332703,0.16666666666666663,0.20688110337375046,0.1827901725151628,11,1
